ORDERID	ORDERCREATEDBY	ORDERCREATEDON	CUSTOMERID	RESTAURANTID	ADDRESSID	TotalQuantity	TotalGrossAmount	TotalNetAmount	TaxAmount	PAYMENTMETHOD	DeliveryType	DeliveryRate	BillAmount	PAYMENTMETHOD	FOODRATING	SERVICERATING	OVERALLRATING
5000024332	EMP12274	09.06.20	C121003	RE10373	CA101517	4	38	33.250	4.750	Card	FlatRate	10	48	Card	2	4	3
5000024333	EMP13100	09.06.20	C108064	RE10199	CA109145	7	132	115.500	16.500	Card	Free	0	132	Card	4	1	2,5
5000024334	EMP11121	09.06.20	C196658	RE10220	CA104921	3	17	14.875	2.125	Cash	FlatRate	10	27	Cash	5	3	4
5000024335	EMP11058	09.06.20	C195423	RE10157	CA100666	2	44	38.500	5.500	Card	Free	0	44	Card	2	1	1,5
5000024336	EMP13424	09.06.20	C112263	RE10523	CA103254	7	148	129.500	18.500	Cash	Free	0	148	Cash	4	2	3
5000024337	EMP11256	09.06.20	C157857	RE10355	CA109012	2	50	43.750	6.250	Card	Free	0	50	Card	1	4	2,5
5000024338	EMP13376	09.06.20	C128170	RE10475	CA100649	5	91	79.625	11.375	Cash	Free	0	91	Cash	2	3	2,5
5000024339	EMP12496	09.06.20	C142205	RE10595	CA108642	3	62	54.250	7.750	Card	FlatRate	07. May	69.5	Card	2	2	2
5000024340	EMP13439	09.06.20	C122046	RE10538	CA101351	3	55	48.125	6.875	Card	FlatRate	07. May	62.5	Card	2	5	3,5
5000024341	EMP11274	09.06.20	C157527	RE10373	CA102627	1	15	13.125	1.875	Card	FlatRate	10	25	Card	1	5	3
5000024342	EMP13208	09.06.20	C122401	RE10307	CA107318	8	156	136.500	19.500	Card	Free	0	156	Card	4	4	4
5000024343	EMP11199	09.06.20	C173484	RE10298	CA105822	1	12	10.500	1.500	Card	Free	0	12	Card	4	5	4,5
5000024344	EMP12058	09.06.20	C156235	RE10157	CA108230	7	134	117.250	16.750	Cash	Free	0	134	Cash	2	4	3
5000024345	EMP14274	09.06.20	C196196	RE10373	CA109699	2	42	36.750	5.250	Card	FlatRate	10	52	Card	5	2	3,5
5000024346	EMP13070	09.06.20	C191971	RE10169	CA109370	6	110	96.250	13.750	Card	Free	0	110	Card	2	5	3,5
5000024347	EMP13319	09.06.20	C178026	RE10418	CA105748	3	33	28.875	4.125	Card	Free	0	33	Card	3	4	3,5
5000024348	EMP12433	09.06.20	C108047	RE10532	CA103821	4	64	56.000	8.000	Card	Free	0	64	Card	1	2	1,5
5000024349	EMP13283	09.06.20	C186003	RE10382	CA104188	4	53	46.375	6.625	Card	Free	0	53	Card	1	5	3
5000024350	EMP13022	09.06.20	C156809	RE10121	CA109006	1	13	11.375	1.625	Cash	Free	0	13	Cash	5	1	3
5000024351	EMP13025	09.06.20	C166410	RE10124	CA106063	2	18	15.750	2.250	Card	FlatRate	5	23	Card	2	3	2,5
5000024352	EMP13277	09.06.20	C127245	RE10376	CA101912	6	108	94.500	13.500	Card	FlatRate	10	118	Card	1	2	1,5
5000024353	EMP11004	09.06.20	C162109	RE10103	CA103737	3	32	28.000	4.000	Card	FlatRate	5	37	Card	1	3	2
5000024354	EMP13481	09.06.20	C189123	RE10580	CA106658	7	133	116.375	16.625	Cash	Free	0	133	Cash	1	2	1,5
5000024355	EMP14373	09.06.20	C113605	RE10472	CA103814	2	38	33.250	4.750	Card	Free	0	38	Card	3	1	2
5000024356	EMP13469	09.06.20	C133368	RE10568	CA105895	1	28	24.500	3.500	Card	Free	0	28	Card	2	1	1,5
5000024357	EMP11376	09.06.20	C170410	RE10475	CA102415	3	84	73.500	10.500	Card	Free	0	84	Card	2	4	3
5000024358	EMP13271	09.06.20	C131934	RE10370	CA101602	2	26	22.750	3.250	Cash	Free	0	26	Cash	1	1	1
5000024359	EMP12274	09.06.20	C130543	RE10373	CA106095	2	26	22.750	3.250	Card	FlatRate	10	36	Card	4	4	4
5000024360	EMP12106	09.06.20	C105580	RE10205	CA105783	7	40	35.000	5.000	Cash	Free	0	40	Cash	4	5	4,5
5000024361	EMP13034	09.06.20	C128170	RE10133	CA100649	5	102	89.250	12.750	Card	Free	0	102	Card	4	3	3,5
5000024362	EMP11382	09.06.20	C170334	RE10481	CA102149	3	59	51.625	7.375	Cash	Free	0	59	Cash	3	5	4
5000024363	EMP13028	09.06.20	C196612	RE10127	CA108813	4	32	28.000	4.000	Card	FlatRate	07. May	39.5	Card	2	2	2
5000024364	EMP11370	09.06.20	C108047	RE10469	CA103821	6	114	99.750	14.250	Card	FlatRate	5	119	Card	4	3	3,5
5000024365	EMP14298	09.06.20	C181423	RE10397	CA100801	1	5	4.375	0.625	Cash	FlatRate	10	15	Cash	2	5	3,5
5000024366	EMP11256	09.06.20	C167992	RE10355	CA108341	1	25	21.875	3.125	Card	Free	0	25	Card	5	4	4,5
5000024367	EMP11070	09.06.20	C122401	RE10169	CA107318	7	56	49.000	7.000	Cash	Free	0	56	Cash	1	4	2,5
5000024368	EMP11046	09.06.20	C130980	RE10145	CA100357	5	64	56.000	8.000	Card	Free	0	64	Card	1	5	3
5000024369	EMP14049	09.06.20	C153089	RE10148	CA105385	2	18	15.750	2.250	Card	Free	0	18	Card	3	1	2
5000024370	EMP13148	09.06.20	C115879	RE10247	CA101660	3	71	62.125	8.875	Cash	FlatRate	07. May	78.5	Cash	4	1	2,5
5000024371	EMP11007	09.06.20	C115868	RE10106	CA105739	1	26	22.750	3.250	Card	Free	0	26	Card	3	2	2,5
5000024372	EMP13160	09.06.20	C156550	RE10259	CA100293	6	173	151.375	21.625	Card	Free	0	173	Card	5	5	5
5000024373	EMP13256	10.06.20	C128124	RE10355	CA108870	6	126	110.250	15.750	Cash	Free	0	126	Cash	3	3	3
5000024374	EMP14010	10.06.20	C104405	RE10109	CA107274	1	12	10.500	1.500	Card	Free	0	12	Card	3	4	3,5
5000024375	EMP12001	10.06.20	C198392	RE10100	CA102684	7	119	104.125	14.875	Card	FlatRate	07. May	126.5	Card	5	4	4,5
5000024376	EMP13262	10.06.20	C155140	RE10361	CA101706	3	36	31.500	4.500	Card	FlatRate	07. May	43.5	Card	5	2	3,5
5000024377	EMP11094	10.06.20	C173484	RE10193	CA105822	3	30	26.250	3.750	Cash	Free	0	30	Cash	1	3	2
5000024378	EMP13055	10.06.20	C141823	RE10154	CA102396	6	99	86.625	12.375	Card	Free	0	99	Card	5	3	4
5000024379	EMP11127	10.06.20	C116900	RE10226	CA106271	2	14	12.250	1.750	Card	Free	0	14	Card	3	1	2
5000024380	EMP13409	10.06.20	C102440	RE10508	CA103116	3	53	46.375	6.625	Cash	Free	0	53	Cash	3	2	2,5
5000024381	EMP14346	10.06.20	C126207	RE10445	CA101137	1	9	7.875	1.125	Cash	FlatRate	07. May	16. May	Cash	3	3	3
5000024382	EMP14421	10.06.20	C173504	RE10520	CA103848	3	27	23.625	3.375	Cash	Free	0	27	Cash	5	4	4,5
5000024383	EMP14289	10.06.20	C152251	RE10388	CA104764	5	81	70.875	10.125	Card	FlatRate	07. May	88.5	Card	4	3	3,5
5000024384	EMP12208	10.06.20	C104087	RE10307	CA102135	6	109	95.375	13.625	Card	Free	0	109	Card	1	3	2
5000024385	EMP12250	10.06.20	C138983	RE10349	CA100575	4	48	42.000	6.000	Cash	Free	0	48	Cash	2	3	2,5
5000024386	EMP13379	10.06.20	C126300	RE10478	CA109268	1	28	24.500	3.500	Card	FlatRate	10	38	Card	3	3	3
5000024387	EMP12460	10.06.20	C153871	RE10559	CA101756	5	89	77.875	11.125	Cash	Free	0	89	Cash	5	4	4,5
5000024388	EMP12070	10.06.20	C190472	RE10169	CA104670	2	24	21.000	3.000	Cash	Free	0	24	Cash	2	5	3,5
5000024389	EMP12376	10.06.20	C102535	RE10475	CA109275	7	181	158.375	22.625	Cash	Free	0	181	Cash	2	5	3,5
5000024390	EMP12442	10.06.20	C110074	RE10541	CA103383	2	44	38.500	5.500	Card	Free	0	44	Card	3	5	4
5000024391	EMP13478	10.06.20	C192682	RE10577	CA102932	6	78	68.250	9.750	Card	FlatRate	07. May	85.5	Card	1	3	2
5000024392	EMP14046	10.06.20	C161072	RE10145	CA109924	5	31	27.125	3.875	Card	Free	0	31	Card	3	2	2,5
5000024393	EMP14337	10.06.20	C129981	RE10436	CA101382	6	72	63.000	9.000	Cash	Free	0	72	Cash	2	5	3,5
5000024394	EMP14493	10.06.20	C116306	RE10592	CA107305	5	125	109.375	15.625	Cash	Free	0	125	Cash	4	1	2,5
5000024395	EMP12046	10.06.20	C115879	RE10145	CA101660	4	32	28.000	4.000	Card	Free	0	32	Card	4	4	4
5000024396	EMP14451	10.06.20	C104400	RE10550	CA108932	8	104	91.000	13.000	Card	Free	0	104	Card	1	3	2
5000024397	EMP11412	10.06.20	C101906	RE10511	CA100825	5	87	76.125	10.875	Cash	Free	0	87	Cash	5	3	4
5000024398	EMP13115	10.06.20	C136477	RE10214	CA102132	6	117	102.375	14.625	Cash	Free	0	117	Cash	4	2	3
5000024399	EMP13070	10.06.20	C180915	RE10169	CA109244	4	48	42.000	6.000	Cash	Free	0	48	Cash	1	2	1,5
5000024400	EMP11091	10.06.20	C134450	RE10190	CA109366	7	50	43.750	6.250	Cash	Free	0	50	Cash	1	2	1,5
5000024401	EMP13454	10.06.20	C146236	RE10553	CA108238	2	44	38.500	5.500	Cash	Free	0	44	Cash	1	2	1,5
5000024402	EMP13448	10.06.20	C123898	RE10547	CA101175	1	7	6.125	0.875	Card	Free	0	7	Card	5	1	3
5000024403	EMP13331	10.06.20	C182342	RE10430	CA103713	4	116	101.500	14.500	Cash	Free	0	116	Cash	1	5	3
5000024404	EMP11043	10.06.20	C170179	RE10142	CA104385	3	54	47.250	6.750	Card	FlatRate	07. May	61.5	Card	5	1	3
5000024405	EMP14007	10.06.20	C161072	RE10106	CA109924	8	58	50.750	7.250	Cash	Free	0	58	Cash	4	5	4,5
5000024406	EMP13274	10.06.20	C133366	RE10373	CA105202	4	56	49.000	7.000	Cash	FlatRate	10	66	Cash	3	3	3
5000024407	EMP13016	10.06.20	C174114	RE10115	CA104266	3	66	57.750	8.250	Card	FlatRate	5	71	Card	3	4	3,5
5000024408	EMP13199	10.06.20	C168783	RE10298	CA105414	2	42	36.750	5.250	Card	Free	0	42	Card	1	5	3
5000024409	EMP11103	10.06.20	C157865	RE10202	CA107717	1	13	11.375	1.625	Cash	FlatRate	5	18	Cash	2	2	2
5000024410	EMP12193	10.06.20	C178686	RE10292	CA101374	2	54	47.250	6.750	Cash	Free	0	54	Cash	4	2	3
5000024411	EMP12007	10.06.20	C121545	RE10106	CA100835	2	10	8.750	1.250	Card	Free	0	10	Card	1	2	1,5
5000024412	EMP11403	10.06.20	C115063	RE10502	CA106895	3	54	47.250	6.750	Cash	FlatRate	5	59	Cash	5	5	5
5000024413	EMP11349	10.06.20	C130543	RE10448	CA106095	8	112	98.000	14.000	Cash	Free	0	112	Cash	2	1	1,5
5000024414	EMP13376	10.06.20	C166330	RE10475	CA102763	6	144	126.000	18.000	Card	Free	0	144	Card	3	1	2
5000024415	EMP13118	10.06.20	C168092	RE10217	CA101578	4	96	84.000	12.000	Card	Free	0	96	Card	2	3	2,5
5000024416	EMP13478	10.06.20	C183109	RE10577	CA102348	4	32	28.000	4.000	Cash	FlatRate	07. May	39.5	Cash	2	1	1,5
5000024417	EMP12325	10.06.20	C146047	RE10424	CA104804	2	28	24.500	3.500	Cash	FlatRate	07. May	35.5	Cash	3	5	4
5000024418	EMP11256	10.06.20	C176887	RE10355	CA100974	4	94	82.250	11.750	Card	Free	0	94	Card	1	2	1,5
5000024419	EMP14376	10.06.20	C149090	RE10475	CA102023	1	23	20.125	2.875	Card	Free	0	23	Card	3	1	2
5000024420	EMP11238	10.06.20	C187266	RE10337	CA102371	7	120	105.000	15.000	Cash	FlatRate	07. May	127.5	Cash	3	3	3
5000024421	EMP13217	10.06.20	C138878	RE10316	CA104427	6	132	115.500	16.500	Cash	FlatRate	5	137	Cash	1	3	2
5000024422	EMP11121	10.06.20	C178212	RE10220	CA109237	2	10	8.750	1.250	Card	FlatRate	10	20	Card	1	1	1
5000024423	EMP13364	10.06.20	C198892	RE10463	CA108007	3	81	70.875	10.125	Card	Free	0	81	Card	1	5	3
5000024424	EMP13052	10.06.20	C178686	RE10151	CA101374	7	43	37.625	5.375	Card	Free	0	43	Card	5	3	4
5000024425	EMP12109	10.06.20	C178233	RE10208	CA106844	1	5	4.375	0.625	Cash	Free	0	5	Cash	2	1	1,5
5000024426	EMP14010	10.06.20	C130980	RE10109	CA100357	1	20	17.500	2.500	Card	Free	0	20	Card	4	5	4,5
5000024427	EMP11478	10.06.20	C135040	RE10577	CA104667	4	75	65.625	9.375	Card	FlatRate	07. May	82.5	Card	1	4	2,5
5000024428	EMP13073	10.06.20	C100849	RE10172	CA103387	4	52	45.500	6.500	Cash	FlatRate	10	62	Cash	4	2	3
5000024429	EMP14475	10.06.20	C116375	RE10574	CA103490	5	90	78.750	11.250	Cash	FlatRate	07. May	97.5	Cash	5	3	4
5000024430	EMP12070	10.06.20	C162245	RE10169	CA106267	3	36	31.500	4.500	Card	Free	0	36	Card	5	2	3,5
5000024431	EMP12442	10.06.20	C162027	RE10541	CA104681	7	136	119.000	17.000	Cash	Free	0	136	Cash	5	4	4,5
5000024432	EMP12229	10.06.20	C167992	RE10328	CA108341	4	96	84.000	12.000	Card	FlatRate	10	106	Card	4	4	4
5000024433	EMP11478	10.06.20	C155451	RE10577	CA103045	3	24	21.000	3.000	Cash	FlatRate	07. May	31. May	Cash	3	4	3,5
5000024434	EMP14028	11.06.20	C111544	RE10127	CA107334	4	29	25.375	3.625	Card	FlatRate	07. May	36.5	Card	5	4	4,5
5000024435	EMP13256	11.06.20	C153205	RE10355	CA105345	1	15	13.125	1.875	Card	Free	0	15	Card	5	1	3
5000024436	EMP11010	11.06.20	C172019	RE10109	CA103720	6	132	115.500	16.500	Card	Free	0	132	Card	2	3	2,5
5000024437	EMP13499	11.06.20	C199960	RE10598	CA104222	2	18	15.750	2.250	Cash	FlatRate	07. May	25. May	Cash	1	1	1
5000024438	EMP12466	11.06.20	C190128	RE10565	CA104209	3	15	13.125	1.875	Card	FlatRate	07. May	22. May	Card	5	1	3
5000024439	EMP13466	11.06.20	C102440	RE10565	CA103116	1	13	11.375	1.625	Card	FlatRate	07. May	20. May	Card	2	1	1,5
5000024440	EMP14220	11.06.20	C157511	RE10319	CA108932	5	90	78.750	11.250	Card	Free	0	90	Card	2	4	3
5000024441	EMP13046	11.06.20	C163479	RE10145	CA103628	5	47	41.125	5.875	Card	Free	0	47	Card	2	2	2
5000024442	EMP12232	11.06.20	C158457	RE10331	CA105529	2	58	50.750	7.250	Cash	Free	0	58	Cash	3	5	4
5000024443	EMP12037	11.06.20	C153871	RE10136	CA101756	5	99	86.625	12.375	Cash	FlatRate	07. May	106.5	Cash	3	1	2
5000024444	EMP11466	11.06.20	C155316	RE10565	CA106224	8	137	119.875	17.125	Card	FlatRate	07. May	144.5	Card	4	2	3
5000024445	EMP12157	11.06.20	C144176	RE10256	CA101409	4	49	42.875	6.125	Card	FlatRate	10	59	Card	3	4	3,5
5000024446	EMP11067	11.06.20	C116375	RE10166	CA103490	2	10	8.750	1.250	Card	Free	0	10	Card	4	5	4,5
5000024447	EMP12337	11.06.20	C163705	RE10436	CA104362	6	93	81.375	11.625	Card	Free	0	93	Card	5	5	5
5000024448	EMP14136	11.06.20	C121710	RE10235	CA106521	9	153	133.875	19.125	Cash	FlatRate	5	158	Cash	3	4	3,5
5000024449	EMP11103	11.06.20	C104802	RE10202	CA100769	4	66	57.750	8.250	Card	FlatRate	5	71	Card	5	5	5
5000024450	EMP14445	11.06.20	C145863	RE10544	CA104234	4	100	87.500	12.500	Cash	FlatRate	10	110	Cash	5	5	5
5000024451	EMP12076	11.06.20	C104802	RE10175	CA100769	5	52	45.500	6.500	Card	FlatRate	07. May	59.5	Card	3	3	3
5000024452	EMP14070	11.06.20	C123898	RE10169	CA101175	3	36	31.500	4.500	Card	Free	0	36	Card	4	2	3
5000024453	EMP14073	11.06.20	C135954	RE10172	CA101925	6	90	78.750	11.250	Card	FlatRate	10	100	Card	3	5	4
5000024454	EMP11250	11.06.20	C104087	RE10349	CA102135	6	98	85.750	12.250	Cash	Free	0	98	Cash	1	1	1
5000024455	EMP13199	11.06.20	C115063	RE10298	CA106895	3	36	31.500	4.500	Card	Free	0	36	Card	4	5	4,5
5000024456	EMP13238	11.06.20	C136184	RE10337	CA100540	4	86	75.250	10.750	Card	FlatRate	07. May	93.5	Card	3	4	3,5
5000024457	EMP14058	11.06.20	C182561	RE10157	CA105937	1	23	20.125	2.875	Cash	Free	0	23	Cash	1	3	2
5000024458	EMP11262	11.06.20	C135006	RE10361	CA102033	3	54	47.250	6.750	Card	FlatRate	07. May	61.5	Card	2	3	2,5
5000024459	EMP14127	11.06.20	C109677	RE10226	CA106064	3	33	28.875	4.125	Cash	Free	0	33	Cash	2	3	2,5
5000024460	EMP14142	11.06.20	C162053	RE10241	CA105087	3	81	70.875	10.125	Card	Free	0	81	Card	1	2	1,5
5000024461	EMP14310	11.06.20	C166330	RE10409	CA102763	3	42	36.750	5.250	Card	Free	0	42	Card	4	5	4,5
5000024462	EMP14364	11.06.20	C180823	RE10463	CA106999	1	27	23.625	3.375	Card	Free	0	27	Card	4	5	4,5
5000024463	EMP12052	11.06.20	C145908	RE10151	CA103482	2	14	12.250	1.750	Cash	Free	0	14	Cash	2	4	3
5000024464	EMP12022	11.06.20	C134459	RE10121	CA104709	4	54	47.250	6.750	Card	Free	0	54	Card	5	2	3,5
5000024465	EMP13100	11.06.20	C126921	RE10199	CA108067	6	90	78.750	11.250	Card	Free	0	90	Card	3	4	3,5
5000024466	EMP12364	11.06.20	C150887	RE10463	CA101251	5	135	118.125	16.875	Card	Free	0	135	Card	3	4	3,5
5000024467	EMP11433	11.06.20	C109592	RE10532	CA106856	1	28	24.500	3.500	Card	Free	0	28	Card	2	4	3
5000024468	EMP11370	11.06.20	C109592	RE10469	CA106856	3	84	73.500	10.500	Card	FlatRate	5	89	Card	5	1	3
5000024469	EMP13125	11.06.20	C178233	RE10224	CA106844	4	43	37.625	5.375	Cash	FlatRate	5	48	Cash	1	5	3
5000024470	EMP14403	11.06.20	C179541	RE10502	CA102677	5	126	110.250	15.750	Card	FlatRate	5	131	Card	4	5	4,5
5000024471	EMP14070	11.06.20	C144560	RE10169	CA104417	2	10	8.750	1.250	Cash	Free	0	10	Cash	2	1	1,5
5000024472	EMP13085	11.06.20	C160432	RE10184	CA102655	8	44	38.500	5.500	Cash	FlatRate	5	49	Cash	5	5	5
5000024473	EMP13208	11.06.20	C154627	RE10307	CA100103	9	153	133.875	19.125	Card	Free	0	153	Card	3	1	2
5000024474	EMP13388	11.06.20	C198817	RE10487	CA108743	1	23	20.125	2.875	Cash	Free	0	23	Cash	4	5	4,5
5000024475	EMP11373	11.06.20	C122862	RE10472	CA100379	3	39	34.125	4.875	Cash	Free	0	39	Cash	5	1	3
5000024476	EMP14349	11.06.20	C166436	RE10448	CA108968	2	22	19.250	2.750	Cash	Free	0	22	Cash	3	1	2
5000024477	EMP13274	11.06.20	C159310	RE10373	CA101922	4	42	36.750	5.250	Card	FlatRate	10	52	Card	5	5	5
5000024478	EMP11163	11.06.20	C121545	RE10262	CA100835	2	20	17.500	2.500	Card	Free	0	20	Card	2	2	2
5000024479	EMP14016	11.06.20	C158457	RE10115	CA105529	3	75	65.625	9.375	Cash	FlatRate	5	80	Cash	4	5	4,5
5000024480	EMP11052	11.06.20	C196032	RE10151	CA100794	4	33	28.875	4.125	Cash	Free	0	33	Cash	3	2	2,5
5000024481	EMP11346	11.06.20	C163705	RE10445	CA104362	2	18	15.750	2.250	Card	FlatRate	07. May	25. May	Card	4	3	3,5
5000024482	EMP12262	11.06.20	C176000	RE10361	CA102855	1	22	19.250	2.750	Card	FlatRate	07. May	29. May	Card	2	1	1,5
5000024483	EMP11451	11.06.20	C146047	RE10550	CA104804	6	126	110.250	15.750	Cash	Free	0	126	Cash	4	4	4
5000024484	EMP14067	11.06.20	C198501	RE10166	CA109312	1	6	5.250	0.750	Cash	Free	0	6	Cash	1	2	1,5
5000024485	EMP11382	11.06.20	C161436	RE10481	CA106530	5	113	98.875	14.125	Cash	Free	0	113	Cash	2	2	2
5000024486	EMP12148	11.06.20	C196038	RE10247	CA102866	3	69	60.375	8.625	Cash	FlatRate	07. May	76.5	Cash	1	5	3
5000024487	EMP14346	11.06.20	C140634	RE10445	CA106624	8	102	89.250	12.750	Cash	FlatRate	07. May	109.5	Cash	2	4	3
5000024488	EMP11277	11.06.20	C180823	RE10376	CA106999	3	48	42.000	6.000	Card	FlatRate	10	58	Card	5	2	3,5
5000024489	EMP12478	11.06.20	C162640	RE10577	CA107551	3	54	47.250	6.750	Card	FlatRate	07. May	61.5	Card	3	1	2
5000024490	EMP14166	11.06.20	C132561	RE10265	CA103209	7	112	98.000	14.000	Card	FlatRate	07. May	119.5	Card	4	4	4
5000024491	EMP12274	11.06.20	C156809	RE10373	CA109006	2	30	26.250	3.750	Card	FlatRate	10	40	Card	2	2	2
5000024492	EMP12304	11.06.20	C131266	RE10403	CA103607	2	30	26.250	3.750	Card	FlatRate	07. May	37.5	Card	5	4	4,5
5000024493	EMP14376	11.06.20	C186251	RE10475	CA108386	7	181	158.375	22.625	Cash	Free	0	181	Cash	1	1	1
5000024494	EMP13106	11.06.20	C136680	RE10205	CA105784	7	51	44.625	6.375	Card	Free	0	51	Card	1	2	1,5
5000024495	EMP11256	12.06.20	C155140	RE10355	CA101706	2	43	37.625	5.375	Card	Free	0	43	Card	1	1	1
5000024496	EMP11202	12.06.20	C170179	RE10301	CA104385	2	36	31.500	4.500	Cash	FlatRate	5	41	Cash	5	2	3,5
5000024497	EMP14352	12.06.20	C170047	RE10451	CA109079	1	20	17.500	2.500	Cash	Free	0	20	Cash	5	4	4,5
5000024498	EMP11121	12.06.20	C107569	RE10220	CA108945	7	42	36.750	5.250	Cash	FlatRate	10	52	Cash	3	2	2,5
5000024499	EMP12007	12.06.20	C162764	RE10106	CA106691	6	73	63.875	9.125	Cash	Free	0	73	Cash	5	1	3
5000024500	EMP12253	12.06.20	C172662	RE10352	CA100532	5	55	48.125	6.875	Cash	Free	0	55	Cash	4	4	4
5000024501	EMP12352	12.06.20	C113339	RE10451	CA109365	4	62	54.250	7.750	Cash	Free	0	62	Cash	4	2	3
5000024502	EMP14340	12.06.20	C186207	RE10439	CA100724	3	51	44.625	6.375	Card	Free	0	51	Card	5	5	5
5000024503	EMP13406	12.06.20	C172662	RE10505	CA100532	8	164	143.500	20.500	Cash	FlatRate	5	169	Cash	5	5	5
5000024504	EMP11361	12.06.20	C133509	RE10460	CA106112	3	40	35.000	5.000	Cash	Free	0	40	Cash	1	3	2
5000024505	EMP12193	12.06.20	C162049	RE10292	CA106241	5	108	94.500	13.500	Card	Free	0	108	Card	3	4	3,5
5000024506	EMP14220	12.06.20	C139154	RE10319	CA107985	2	20	17.500	2.500	Card	Free	0	20	Card	5	1	3
5000024507	EMP11382	12.06.20	C176887	RE10481	CA100974	6	145	126.875	18.125	Cash	Free	0	145	Cash	2	3	2,5
5000024508	EMP11010	12.06.20	C171283	RE10109	CA105300	6	132	115.500	16.500	Card	Free	0	132	Card	1	1	1
5000024509	EMP12166	12.06.20	C131661	RE10265	CA100749	4	76	66.500	9.500	Card	FlatRate	07. May	83.5	Card	2	2	2
5000024510	EMP14436	12.06.20	C103579	RE10535	CA101978	2	36	31.500	4.500	Cash	Free	0	36	Cash	3	5	4
5000024511	EMP11382	12.06.20	C141823	RE10481	CA102396	3	87	76.125	10.875	Card	Free	0	87	Card	5	3	4
5000024512	EMP12019	12.06.20	C128124	RE10118	CA108870	5	85	74.375	10.625	Card	Free	0	85	Card	2	1	1,5
5000024513	EMP13274	12.06.20	C155754	RE10373	CA109974	7	99	86.625	12.375	Card	FlatRate	10	109	Card	5	1	3
5000024514	EMP14493	12.06.20	C158457	RE10592	CA105529	4	76	66.500	9.500	Cash	Free	0	76	Cash	2	4	3
5000024515	EMP13073	12.06.20	C101402	RE10172	CA101970	1	10	8.750	1.250	Card	FlatRate	10	20	Card	4	5	4,5
5000024516	EMP12277	12.06.20	C137659	RE10376	CA100540	2	16	14.000	2.000	Card	FlatRate	10	26	Card	1	2	1,5
5000024517	EMP14403	12.06.20	C137382	RE10502	CA106598	4	92	80.500	11.500	Card	FlatRate	5	97	Card	3	5	4
5000024518	EMP13064	12.06.20	C102712	RE10163	CA102203	3	54	47.250	6.750	Cash	FlatRate	07. May	61.5	Cash	5	3	4
5000024519	EMP11367	12.06.20	C132917	RE10466	CA103324	3	69	60.375	8.625	Card	FlatRate	5	74	Card	5	2	3,5
5000024520	EMP14100	12.06.20	C152251	RE10199	CA104764	3	59	51.625	7.375	Cash	Free	0	59	Cash	2	2	2
5000024521	EMP14079	12.06.20	C162027	RE10178	CA104681	7	43	37.625	5.375	Card	Free	0	43	Card	3	5	4
5000024522	EMP12256	12.06.20	C188018	RE10355	CA104150	6	114	99.750	14.250	Card	Free	0	114	Card	1	5	3
5000024523	EMP14238	12.06.20	C167700	RE10337	CA106404	6	93	81.375	11.625	Card	FlatRate	07. May	100.5	Card	4	3	3,5
5000024524	EMP13292	12.06.20	C137382	RE10391	CA106598	7	125	109.375	15.625	Cash	Free	0	125	Cash	2	2	2
5000024525	EMP12046	12.06.20	C186251	RE10145	CA108386	1	16	14.000	2.000	Card	Free	0	16	Card	1	1	1
5000024526	EMP12268	12.06.20	C177676	RE10367	CA109965	7	126	110.250	15.750	Card	Free	0	126	Card	4	5	4,5
5000024527	EMP14421	12.06.20	C123704	RE10520	CA105993	8	90	78.750	11.250	Card	Free	0	90	Card	5	1	3
5000024528	EMP11328	12.06.20	C123704	RE10427	CA105993	6	99	86.625	12.375	Card	Free	0	99	Card	2	1	1,5
5000024529	EMP11466	12.06.20	C139644	RE10565	CA101082	2	26	22.750	3.250	Card	FlatRate	07. May	33.5	Card	5	2	3,5
5000024530	EMP14472	12.06.20	C165105	RE10571	CA100699	1	26	22.750	3.250	Card	Free	0	26	Card	4	2	3
5000024531	EMP11067	12.06.20	C199960	RE10166	CA104222	3	18	15.750	2.250	Card	Free	0	18	Card	4	2	3
5000024532	EMP14169	12.06.20	C123405	RE10268	CA107795	4	46	40.250	5.750	Card	FlatRate	5	51	Card	5	2	3,5
5000024533	EMP11271	12.06.20	C187880	RE10370	CA103525	5	119	104.125	14.875	Cash	Free	0	119	Cash	4	4	4
5000024534	EMP11310	12.06.20	C177676	RE10409	CA109965	2	18	15.750	2.250	Card	Free	0	18	Card	3	2	2,5
5000024535	EMP13442	12.06.20	C196658	RE10541	CA104921	3	63	55.125	7.875	Card	Free	0	63	Card	5	2	3,5
5000024536	EMP13241	12.06.20	C116306	RE10340	CA107305	2	34	29.750	4.250	Cash	Free	0	34	Cash	3	5	4
5000024537	EMP11145	12.06.20	C108047	RE10244	CA103821	4	59	51.625	7.375	Card	FlatRate	5	64	Card	2	4	3
5000024538	EMP11346	12.06.20	C180261	RE10445	CA107457	2	24	21.000	3.000	Card	FlatRate	07. May	31. May	Card	3	3	3
5000024539	EMP14010	12.06.20	C191224	RE10109	CA108683	2	40	35.000	5.000	Cash	Free	0	40	Cash	1	1	1
5000024540	EMP12118	12.06.20	C102440	RE10217	CA103116	1	10	8.750	1.250	Cash	Free	0	10	Cash	1	5	3
5000024541	EMP14052	12.06.20	C170068	RE10151	CA102336	3	15	13.125	1.875	Card	Free	0	15	Card	3	3	3
5000024542	EMP11274	12.06.20	C170047	RE10373	CA109079	9	102	89.250	12.750	Card	FlatRate	10	112	Card	5	4	4,5
