"SALESORDERID","SALESORDERITEM","PRODUCTID","NOTEID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","IETMATPSTATUS","OPITEMPOS","QUANTITY","QUANTITYUNIT","EXPECTEDDELIVERYDATE"
"0500002632","0000000010","RC-1056","","USD",16868.25,14994.00,1874.25,"I","",6,"EA","2019-09-22"
"0500002632","0000000020","CB-1162","","USD",2250.00,2000.00,250.00,"I","",5,"EA","2019-09-22"
"0500002632","0000000030","MB-1033","","USD",31492.12,27993.00,3499.12,"I","",7,"EA","2019-09-22"
"0500002632","0000000050","CB-1163","","USD",1944.00,1728.00,216.00,"I","",6,"EA","2019-09-22"
"0500002632","0000000040","RC-1052","","USD",26993.25,23994.00,2999.25,"I","",6,"EA","2019-09-22"
"0500002633","0000000010","BX-1016","","USD",1794.37,1595.00,199.37,"I","",5,"EA","2019-09-14"
"0500002633","0000000030","EB-1132","","USD",12825.00,11400.00,1425.00,"I","",6,"EA","2019-09-14"
"0500002633","0000000040","CB-1162","","USD",2700.00,2400.00,300.00,"I","",6,"EA","2019-09-14"
"0500002633","0000000020","RC-1052","","USD",13496.62,11997.00,1499.62,"I","",3,"EA","2019-09-14"
"0500002633","0000000050","EB-1136","","USD",39375.00,35000.00,4375.00,"I","",7,"EA","2019-09-14"
"0500002634","0000000010","RC-1056","","USD",30925.12,27489.00,3436.12,"I","",11,"EA","2019-09-10"
"0500002634","0000000030","RC-1051","","USD",30925.12,27489.00,3436.12,"I","",11,"EA","2019-09-10"
"0500002634","0000000020","CB-1163","","USD",324.00,288.00,36.00,"I","",1,"EA","2019-09-10"
"0500002634","0000000040","RO-1001","","USD",2362.50,2100.00,262.50,"I","",4,"EA","2019-09-10"
"0500002635","0000000010","RO-1001","","USD",590.62,525.00,65.62,"I","",1,"EA","2019-09-14"
"0500002635","0000000030","MB-1034","","USD",14056.87,12495.00,1561.87,"I","",5,"EA","2019-09-14"
"0500002635","0000000050","RC-1056","","USD",30925.12,27489.00,3436.12,"I","",11,"EA","2019-09-14"
"0500002635","0000000060","DB-1082","","USD",5625.00,5000.00,625.00,"I","",4,"EA","2019-09-14"
"0500002635","0000000040","RC-1055","","USD",4497.75,3998.00,499.75,"I","",2,"EA","2019-09-14"
"0500002635","0000000020","EB-1135","","USD",37125.00,33000.00,4125.00,"I","",11,"EA","2019-09-14"
"0500002636","0000000010","RC-1055","","USD",13493.25,11994.00,1499.25,"I","",6,"EA","2019-09-17"
"0500002636","0000000100","MB-1034","","USD",5622.75,4998.00,624.75,"I","",2,"EA","2019-09-17"
"0500002636","0000000080","EB-1133","","USD",12656.25,11250.00,1406.25,"I","",5,"EA","2019-09-17"
"0500002636","0000000060","CC-1022","","USD",4050.00,3600.00,450.00,"I","",3,"EA","2019-09-17"
"0500002636","0000000090","CB-1161","","USD",1346.62,1197.00,149.62,"I","",3,"EA","2019-09-17"
"0500002636","0000000050","EB-1134","","USD",21600.00,19200.00,2400.00,"I","",4,"EA","2019-09-17"
"0500002636","0000000040","EB-1131","","USD",5062.50,4500.00,562.50,"I","",3,"EA","2019-09-17"
"0500002636","0000000020","HB-1171","","USD",2359.12,2097.00,262.12,"I","",3,"EA","2019-09-17"
"0500002636","0000000070","DB-1081","","USD",10118.25,8994.00,1124.25,"I","",6,"EA","2019-09-17"
"0500002636","0000000030","DB-1083","","USD",13488.75,11990.00,1498.75,"I","",10,"EA","2019-09-17"
"0500002637","0000000010","BX-1013","","USD",3535.87,3143.00,392.87,"I","",7,"EA","2019-09-20"
"0500002637","0000000030","EB-1137","","USD",62212.50,55300.00,6912.50,"I","",7,"EA","2019-09-20"
"0500002637","0000000050","DB-1081","","USD",18550.12,16489.00,2061.12,"I","",11,"EA","2019-09-20"
"0500002637","0000000040","HB-1174","","USD",3411.00,3032.00,379.00,"I","",8,"EA","2019-09-20"
"0500002637","0000000020","EB-1135","","USD",23625.00,21000.00,2625.00,"I","",7,"EA","2019-09-20"
"0500002638","0000000010","RO-1003","","USD",4055.62,3605.00,450.62,"I","",5,"EA","2019-09-17"
"0500002638","0000000020","DB-1081","","USD",15177.37,13491.00,1686.37,"I","",9,"EA","2019-09-17"
"0500002639","0000000010","BX-1014","","USD",8089.87,7191.00,898.87,"I","",9,"EA","2019-09-15"
"0500002640","0000000010","BX-1015","","USD",672.75,598.00,74.75,"I","",2,"EA","2019-09-13"
"0500002640","0000000080","EB-1132","","USD",4275.00,3800.00,475.00,"I","",2,"EA","2019-09-13"
"0500002640","0000000040","CB-1162","","USD",3600.00,3200.00,400.00,"I","",8,"EA","2019-09-13"
"0500002640","0000000090","HB-1176","","USD",5395.50,4796.00,599.50,"I","",4,"EA","2019-09-13"
"0500002640","0000000030","MB-1031","","USD",730.12,649.00,81.12,"I","",1,"EA","2019-09-13"
"0500002640","0000000070","HB-1172","","USD",7191.00,6392.00,799.00,"I","",8,"EA","2019-09-13"
"0500002640","0000000020","CC-1023","","USD",3062.25,2722.00,340.25,"I","",2,"EA","2019-09-13"
"0500002640","0000000050","BX-1014","","USD",898.87,799.00,99.87,"I","",1,"EA","2019-09-13"
"0500002640","0000000060","EB-1131","","USD",6750.00,6000.00,750.00,"I","",4,"EA","2019-09-13"
"0500002641","0000000010","EB-1135","","USD",23625.00,21000.00,2625.00,"I","",7,"EA","2019-09-25"
"0500002641","0000000020","RC-1053","","USD",56912.62,50589.00,6323.62,"I","",11,"EA","2019-09-25"
"0500002642","0000000010","EB-1134","","USD",32400.00,28800.00,3600.00,"I","",6,"EA","2019-09-25"
"0500002642","0000000020","MB-1034","","USD",2811.37,2499.00,312.37,"I","",1,"EA","2019-09-25"
"0500002643","0000000010","HB-1174","","USD",3411.00,3032.00,379.00,"I","",8,"EA","2019-09-17"
"0500002643","0000000100","BX-1013","","USD",4041.00,3592.00,449.00,"I","",8,"EA","2019-09-17"
"0500002643","0000000030","HB-1176","","USD",10791.00,9592.00,1199.00,"I","",8,"EA","2019-09-17"
"0500002643","0000000080","RO-1002","","USD",2325.37,2067.00,258.37,"I","",3,"EA","2019-09-17"
"0500002643","0000000040","CC-1022","","USD",9450.00,8400.00,1050.00,"I","",7,"EA","2019-09-17"
"0500002643","0000000050","BX-1014","","USD",5393.25,4794.00,599.25,"I","",6,"EA","2019-09-17"
"0500002643","0000000070","RO-1003","","USD",7300.12,6489.00,811.12,"I","",9,"EA","2019-09-17"
"0500002643","0000000020","CC-1021","","USD",14157.00,12584.00,1573.00,"I","",11,"EA","2019-09-17"
"0500002643","0000000090","DB-1081","","USD",18550.12,16489.00,2061.12,"I","",11,"EA","2019-09-17"
"0500002643","0000000060","BX-1012","","USD",3591.00,3192.00,399.00,"I","",8,"EA","2019-09-17"
"0500002644","0000000010","BX-1014","","USD",4494.37,3995.00,499.37,"I","",5,"EA","2019-09-23"
"0500002644","0000000030","HB-1173","","USD",1460.25,1298.00,162.25,"I","",2,"EA","2019-09-23"
"0500002644","0000000020","RO-1002","","USD",7751.25,6890.00,861.25,"I","",10,"EA","2019-09-23"
"0500002644","0000000040","EB-1135","","USD",30375.00,27000.00,3375.00,"I","",9,"EA","2019-09-23"
"0500002645","0000000010","EB-1132","","USD",2137.50,1900.00,237.50,"I","",1,"EA","2019-09-25"
"0500002645","0000000080","CB-1162","","USD",900.00,800.00,100.00,"I","",2,"EA","2019-09-25"
"0500002645","0000000100","RC-1051","","USD",33736.50,29988.00,3748.50,"I","",12,"EA","2019-09-25"
"0500002645","0000000040","HB-1175","","USD",4045.50,3596.00,449.50,"I","",4,"EA","2019-09-25"
"0500002645","0000000070","EB-1133","","USD",5062.50,4500.00,562.50,"I","",2,"EA","2019-09-25"
"0500002645","0000000060","CC-1022","","USD",6750.00,6000.00,750.00,"I","",5,"EA","2019-09-25"
"0500002645","0000000030","BX-1011","","USD",1960.87,1743.00,217.87,"I","",7,"EA","2019-09-25"
"0500002645","0000000020","RO-1003","","USD",8922.37,7931.00,991.37,"I","",11,"EA","2019-09-25"
"0500002645","0000000090","DB-1083","","USD",6744.37,5995.00,749.37,"I","",5,"EA","2019-09-25"
"0500002645","0000000050","EB-1135","","USD",20250.00,18000.00,2250.00,"I","",6,"EA","2019-09-25"
"0500002646","0000000010","MB-1034","","USD",30925.12,27489.00,3436.12,"I","",11,"EA","2019-09-16"
"0500002646","0000000020","MB-1033","","USD",31492.12,27993.00,3499.12,"I","",7,"EA","2019-09-16"
"0500002646","0000000030","EB-1135","","USD",30375.00,27000.00,3375.00,"I","",9,"EA","2019-09-16"
"0500002647","0000000010","HB-1173","","USD",6571.12,5841.00,730.12,"I","",9,"EA","2019-09-14"
"0500002648","0000000010","MB-1033","","USD",35991.00,31992.00,3999.00,"I","",8,"EA","2019-09-23"
"0500002648","0000000020","CC-1022","","USD",9450.00,8400.00,1050.00,"I","",7,"EA","2019-09-23"
"0500002649","0000000010","CC-1023","","USD",1531.12,1361.00,170.12,"I","",1,"EA","2019-09-21"
"0500002649","0000000020","EB-1135","","USD",20250.00,18000.00,2250.00,"I","",6,"EA","2019-09-21"
"0500002650","0000000010","RC-1056","","USD",22491.00,19992.00,2499.00,"I","",8,"EA","2019-09-28"
"0500002650","0000000030","HB-1173","","USD",8761.50,7788.00,973.50,"I","",12,"EA","2019-09-28"
"0500002650","0000000040","MB-1031","","USD",7301.25,6490.00,811.25,"I","",10,"EA","2019-09-28"
"0500002650","0000000050","HB-1172","","USD",5393.25,4794.00,599.25,"I","",6,"EA","2019-09-28"
"0500002650","0000000020","RO-1002","","USD",3875.62,3445.00,430.62,"I","",5,"EA","2019-09-28"
"0500002651","0000000010","HB-1171","","USD",8650.12,7689.00,961.12,"I","",11,"EA","2019-09-17"
"0500002651","0000000030","EB-1132","","USD",12825.00,11400.00,1425.00,"I","",6,"EA","2019-09-17"
"0500002651","0000000040","BX-1013","","USD",2525.62,2245.00,280.62,"I","",5,"EA","2019-09-17"
"0500002651","0000000090","CB-1162","","USD",900.00,800.00,100.00,"I","",2,"EA","2019-09-17"
"0500002651","0000000060","HB-1176","","USD",9442.12,8393.00,1049.12,"I","",7,"EA","2019-09-17"
"0500002651","0000000070","EB-1133","","USD",30375.00,27000.00,3375.00,"I","",12,"EA","2019-09-17"
"0500002651","0000000020","RC-1052","","USD",8997.75,7998.00,999.75,"I","",2,"EA","2019-09-17"
"0500002651","0000000080","EB-1131","","USD",11812.50,10500.00,1312.50,"I","",7,"EA","2019-09-17"
"0500002651","0000000050","HB-1174","","USD",852.75,758.00,94.75,"I","",2,"EA","2019-09-17"
"0500002652","0000000010","HB-1175","","USD",5056.87,4495.00,561.87,"I","",5,"EA","2019-09-29"
"0500002652","0000000030","CC-1023","","USD",13780.12,12249.00,1531.12,"I","",9,"EA","2019-09-29"
"0500002652","0000000020","RC-1052","","USD",40489.87,35991.00,4498.87,"I","",9,"EA","2019-09-29"
"0500002653","0000000010","EB-1134","","USD",59400.00,52800.00,6600.00,"I","",11,"EA","2019-09-24"
"0500002653","0000000020","EB-1136","","USD",16875.00,15000.00,1875.00,"I","",3,"EA","2019-09-24"
"0500002653","0000000090","CB-1162","","USD",2700.00,2400.00,300.00,"I","",6,"EA","2019-09-24"
"0500002653","0000000070","MB-1032","","USD",14613.75,12990.00,1623.75,"I","",10,"EA","2019-09-24"
"0500002653","0000000030","MB-1031","","USD",1460.25,1298.00,162.25,"I","",2,"EA","2019-09-24"
"0500002653","0000000040","HB-1172","","USD",3595.50,3196.00,399.50,"I","",4,"EA","2019-09-24"
"0500002653","0000000060","CB-1161","","USD",2244.37,1995.00,249.37,"I","",5,"EA","2019-09-24"
"0500002653","0000000080","BX-1012","","USD",897.75,798.00,99.75,"I","",2,"EA","2019-09-24"
"0500002653","0000000100","DB-1082","","USD",11250.00,10000.00,1250.00,"I","",8,"EA","2019-09-24"
"0500002653","0000000050","RC-1055","","USD",4497.75,3998.00,499.75,"I","",2,"EA","2019-09-24"
"0500002654","0000000010","EB-1132","","USD",19237.50,17100.00,2137.50,"I","",9,"EA","2019-09-26"
"0500002655","0000000010","RO-1002","","USD",4650.75,4134.00,516.75,"I","",6,"EA","2019-09-18"
"0500002655","0000000020","MB-1033","","USD",44988.75,39990.00,4998.75,"I","",10,"EA","2019-09-18"
"0500002655","0000000030","RO-1003","","USD",8922.37,7931.00,991.37,"I","",11,"EA","2019-09-18"
"0500002656","0000000010","EB-1137","","USD",44437.50,39500.00,4937.50,"I","",5,"EA","2019-09-18"
"0500002656","0000000020","BX-1013","","USD",505.12,449.00,56.12,"I","",1,"EA","2019-09-18"
"0500002656","0000000040","RC-1053","","USD",56912.62,50589.00,6323.62,"I","",11,"EA","2019-09-18"
"0500002656","0000000030","CC-1021","","USD",2574.00,2288.00,286.00,"I","",2,"EA","2019-09-18"
"0500002657","0000000010","BX-1012","","USD",4039.87,3591.00,448.87,"I","",9,"EA","2019-10-01"
"0500002657","0000000040","RO-1002","","USD",9301.50,8268.00,1033.50,"I","",12,"EA","2019-10-01"
"0500002657","0000000060","CB-1161","","USD",4937.62,4389.00,548.62,"I","",11,"EA","2019-10-01"
"0500002657","0000000050","CC-1021","","USD",11583.00,10296.00,1287.00,"I","",9,"EA","2019-10-01"
"0500002657","0000000030","EB-1131","","USD",8437.50,7500.00,937.50,"I","",5,"EA","2019-10-01"
"0500002657","0000000020","DB-1082","","USD",15468.75,13750.00,1718.75,"I","",11,"EA","2019-10-01"
"0500002658","0000000010","CB-1161","","USD",897.75,798.00,99.75,"I","",2,"EA","2019-09-28"
"0500002658","0000000050","BX-1013","","USD",3030.75,2694.00,336.75,"I","",6,"EA","2019-09-28"
"0500002658","0000000060","MB-1032","","USD",2922.75,2598.00,324.75,"I","",2,"EA","2019-09-28"
"0500002658","0000000020","RC-1053","","USD",31043.25,27594.00,3449.25,"I","",6,"EA","2019-09-28"
"0500002658","0000000070","HB-1172","","USD",2696.62,2397.00,299.62,"I","",3,"EA","2019-09-28"
"0500002658","0000000040","RC-1051","","USD",25302.37,22491.00,2811.37,"I","",9,"EA","2019-09-28"
"0500002658","0000000030","CB-1163","","USD",2268.00,2016.00,252.00,"I","",7,"EA","2019-09-28"
"0500002659","0000000010","MB-1034","","USD",14056.87,12495.00,1561.87,"I","",5,"EA","2019-09-30"
"0500002660","0000000010","RO-1003","","USD",2433.37,2163.00,270.37,"I","",3,"EA","2019-09-29"
"0500002660","0000000030","HB-1173","","USD",5110.87,4543.00,567.87,"I","",7,"EA","2019-09-29"
"0500002660","0000000060","MB-1032","","USD",7306.87,6495.00,811.87,"I","",5,"EA","2019-09-29"
"0500002660","0000000070","HB-1172","","USD",4494.37,3995.00,499.37,"I","",5,"EA","2019-09-29"
"0500002660","0000000050","BX-1014","","USD",3595.50,3196.00,399.50,"I","",4,"EA","2019-09-29"
"0500002660","0000000020","CC-1021","","USD",6435.00,5720.00,715.00,"I","",5,"EA","2019-09-29"
"0500002660","0000000040","BX-1015","","USD",1009.12,897.00,112.12,"I","",3,"EA","2019-09-29"
"0500002661","0000000010","MB-1031","","USD",4380.75,3894.00,486.75,"I","",6,"EA","2019-09-25"
"0500002661","0000000070","HB-1175","","USD",9102.37,8091.00,1011.37,"I","",9,"EA","2019-09-25"
"0500002661","0000000030","EB-1133","","USD",17718.75,15750.00,1968.75,"I","",7,"EA","2019-09-25"
"0500002661","0000000020","CC-1022","","USD",5400.00,4800.00,600.00,"I","",4,"EA","2019-09-25"
"0500002661","0000000040","CB-1163","","USD",1944.00,1728.00,216.00,"I","",6,"EA","2019-09-25"
"0500002661","0000000080","CB-1161","","USD",4488.75,3990.00,498.75,"I","",10,"EA","2019-09-25"
"0500002661","0000000060","RO-1001","","USD",2362.50,2100.00,262.50,"I","",4,"EA","2019-09-25"
"0500002661","0000000090","EB-1134","","USD",10800.00,9600.00,1200.00,"I","",2,"EA","2019-09-25"
"0500002661","0000000050","HB-1174","","USD",5116.50,4548.00,568.50,"I","",12,"EA","2019-09-25"
"0500002662","0000000010","HB-1173","","USD",5110.87,4543.00,567.87,"I","",7,"EA","2019-09-22"
"0500002662","0000000070","HB-1176","","USD",9442.12,8393.00,1049.12,"I","",7,"EA","2019-09-22"
"0500002662","0000000060","RC-1054","","USD",61863.75,54990.00,6873.75,"I","",10,"EA","2019-09-22"
"0500002662","0000000050","EB-1137","","USD",26662.50,23700.00,2962.50,"I","",3,"EA","2019-09-22"
"0500002662","0000000030","MB-1033","","USD",35991.00,31992.00,3999.00,"I","",8,"EA","2019-09-22"
"0500002662","0000000080","RO-1001","","USD",2362.50,2100.00,262.50,"I","",4,"EA","2019-09-22"
"0500002662","0000000020","EB-1134","","USD",16200.00,14400.00,1800.00,"I","",3,"EA","2019-09-22"
"0500002662","0000000040","RC-1055","","USD",2248.87,1999.00,249.87,"I","",1,"EA","2019-09-22"
"0500002663","0000000010","RO-1003","","USD",811.12,721.00,90.12,"I","",1,"EA","2019-10-02"
"0500002663","0000000020","HB-1174","","USD",2984.62,2653.00,331.62,"I","",7,"EA","2019-10-02"
"0500002663","0000000030","EB-1135","","USD",6750.00,6000.00,750.00,"I","",2,"EA","2019-10-02"
"0500002664","0000000010","CC-1022","","USD",16200.00,14400.00,1800.00,"I","",12,"EA","2019-09-25"
"0500002664","0000000030","BX-1013","","USD",2525.62,2245.00,280.62,"I","",5,"EA","2019-09-25"
"0500002664","0000000040","HB-1174","","USD",4263.75,3790.00,473.75,"I","",10,"EA","2019-09-25"
"0500002664","0000000050","DB-1081","","USD",20236.50,17988.00,2248.50,"I","",12,"EA","2019-09-25"
"0500002664","0000000020","DB-1082","","USD",5625.00,5000.00,625.00,"I","",4,"EA","2019-09-25"
"0500002665","0000000010","EB-1132","","USD",23512.50,20900.00,2612.50,"I","",11,"EA","2019-09-30"
"0500002666","0000000010","EB-1131","","USD",20250.00,18000.00,2250.00,"I","",12,"EA","2019-10-05"
"0500002666","0000000050","BX-1013","","USD",6061.50,5388.00,673.50,"I","",12,"EA","2019-10-05"
"0500002666","0000000020","HB-1172","","USD",898.87,799.00,99.87,"I","",1,"EA","2019-10-05"
"0500002666","0000000030","RO-1002","","USD",8526.37,7579.00,947.37,"I","",11,"EA","2019-10-05"
"0500002666","0000000040","CC-1023","","USD",18373.50,16332.00,2041.50,"I","",12,"EA","2019-10-05"
"0500002666","0000000060","DB-1083","","USD",13488.75,11990.00,1498.75,"I","",10,"EA","2019-10-05"
"0500002667","0000000010","RC-1056","","USD",33736.50,29988.00,3748.50,"I","",12,"EA","2019-10-02"
"0500002667","0000000040","BX-1013","","USD",1515.37,1347.00,168.37,"I","",3,"EA","2019-10-02"
"0500002667","0000000070","HB-1176","","USD",9442.12,8393.00,1049.12,"I","",7,"EA","2019-10-02"
"0500002667","0000000080","RO-1002","","USD",4650.75,4134.00,516.75,"I","",6,"EA","2019-10-02"
"0500002667","0000000060","RC-1054","","USD",43304.62,38493.00,4811.62,"I","",7,"EA","2019-10-02"
"0500002667","0000000050","EB-1137","","USD",26662.50,23700.00,2962.50,"I","",3,"EA","2019-10-02"
"0500002667","0000000030","CB-1163","","USD",3888.00,3456.00,432.00,"I","",12,"EA","2019-10-02"
"0500002667","0000000090","HB-1171","","USD",8650.12,7689.00,961.12,"I","",11,"EA","2019-10-02"
"0500002667","0000000020","EB-1135","","USD",23625.00,21000.00,2625.00,"I","",7,"EA","2019-10-02"
"0500002668","0000000010","EB-1131","","USD",11812.50,10500.00,1312.50,"I","",7,"EA","2019-09-23"
"0500002668","0000000050","BX-1013","","USD",5051.25,4490.00,561.25,"I","",10,"EA","2019-09-23"
"0500002668","0000000080","HB-1176","","USD",14837.62,13189.00,1648.62,"I","",11,"EA","2019-09-23"
"0500002668","0000000040","CB-1162","","USD",3600.00,3200.00,400.00,"I","",8,"EA","2019-09-23"
"0500002668","0000000030","HB-1172","","USD",7191.00,6392.00,799.00,"I","",8,"EA","2019-09-23"
"0500002668","0000000020","HB-1175","","USD",2022.75,1798.00,224.75,"I","",2,"EA","2019-09-23"
"0500002668","0000000100","EB-1133","","USD",15187.50,13500.00,1687.50,"I","",6,"EA","2019-09-23"
"0500002668","0000000070","CC-1023","","USD",1531.12,1361.00,170.12,"I","",1,"EA","2019-09-23"
"0500002668","0000000090","EB-1136","","USD",50625.00,45000.00,5625.00,"I","",9,"EA","2019-09-23"
"0500002668","0000000060","BX-1012","","USD",448.87,399.00,49.87,"I","",1,"EA","2019-09-23"
"0500002669","0000000010","CC-1022","","USD",12150.00,10800.00,1350.00,"I","",9,"EA","2019-09-30"
"0500002669","0000000020","MB-1033","","USD",22494.37,19995.00,2499.37,"I","",5,"EA","2019-09-30"
"0500002669","0000000040","CC-1021","","USD",14157.00,12584.00,1573.00,"I","",11,"EA","2019-09-30"
"0500002669","0000000030","BX-1012","","USD",3591.00,3192.00,399.00,"I","",8,"EA","2019-09-30"
"0500002669","0000000050","BX-1015","","USD",4036.50,3588.00,448.50,"I","",12,"EA","2019-09-30"
"0500002670","0000000010","MB-1032","","USD",5845.50,5196.00,649.50,"I","",4,"EA","2019-09-24"
"0500002671","0000000010","MB-1034","","USD",28113.75,24990.00,3123.75,"I","",10,"EA","2019-09-30"
"0500002672","0000000010","DB-1081","","USD",6745.50,5996.00,749.50,"I","",4,"EA","2019-10-05"
"0500002672","0000000020","CB-1162","","USD",1800.00,1600.00,200.00,"I","",4,"EA","2019-10-05"
"0500002672","0000000030","BX-1013","","USD",3535.87,3143.00,392.87,"I","",7,"EA","2019-10-05"
"0500002672","0000000060","HB-1176","","USD",13488.75,11990.00,1498.75,"I","",10,"EA","2019-10-05"
"0500002672","0000000040","MB-1031","","USD",3650.62,3245.00,405.62,"I","",5,"EA","2019-10-05"
"0500002672","0000000050","HB-1174","","USD",4263.75,3790.00,473.75,"I","",10,"EA","2019-10-05"
